pattern,algorithm,split,run,usage_bb,concave_hull,rest_length
rand_3N6BYSEDT2_specification,NFP,True,2,0.4835519628734805,0.6537918388802977,0.13999999999998636
rand_3NEKBHD8Q9_specification,BL,False,0,0.6875450129218392,0.837687447236779,84.0
rand_3NEKBHD8Q9_specification,BL,False,1,0.6704305559070238,0.8289707935416909,84.0
rand_3NEKBHD8Q9_specification,BL,False,2,0.679840793314514,0.7532179147040244,84.0
rand_3NEKBHD8Q9_specification,NFP,False,0,0.396745826405021,0.7167925144382122,3.1260000000000048
rand_3NEKBHD8Q9_specification,NFP,False,1,0.5083762124705821,0.6400161433487548,38.906000000000006
rand_3NEKBHD8Q9_specification,NFP,False,2,0.4671950861690537,0.6321486796345407,19.86
rand_3NEKBHD8Q9_specification,BL,True,0,0.8046276057080762,0.8776445734352409,110.0
rand_3NEKBHD8Q9_specification,BL,True,1,0.6017821065413164,0.6902702375609368,86.0
rand_3NEKBHD8Q9_specification,BL,True,2,0.5323857538508986,0.7383209251847663,86.0
rand_3NEKBHD8Q9_specification,NFP,True,0,0.5683795296340315,0.7626860620248146,67.235
rand_3NEKBHD8Q9_specification,NFP,True,1,0.4882827224154619,0.681812247110275,34.980999999999995
rand_3NEKBHD8Q9_specification,NFP,True,2,0.5790917885592441,0.8317538957690419,60.289
rand_3NEP05MKI0_specification,BL,False,0,0.0,0.0,0.0
rand_3NEP05MKI0_specification,BL,False,1,0.374004257074584,0.6796244748939292,54.0
rand_3NEP05MKI0_specification,BL,False,2,0.3897620473045318,0.7526714162552404,54.0
rand_3NEP05MKI0_specification,NFP,False,0,0.4378158399291571,0.6958196963785659,1.0130000000000052
rand_3NEP05MKI0_specification,NFP,False,1,0.5442877773938393,0.6399555218118427,2.6210000000000093
rand_3NEP05MKI0_specification,NFP,False,2,0.5284413894380987,0.617114436598142,13.395999999999987
rand_3NEP05MKI0_specification,BL,True,0,0.4143801917233193,0.7438385139356803,50.0
rand_3NEP05MKI0_specification,BL,True,1,0.5011161022480645,0.6938701450238045,66.0
rand_3NEP05MKI0_specification,BL,True,2,0.33078137791442846,0.734487718561219,28.0
rand_3NEP05MKI0_specification,NFP,True,0,0.6522584993512566,0.7510992096100079,18.45599999999999
rand_3NEP05MKI0_specification,NFP,True,1,0.5202822091288141,0.6733848244896348,12.187999999999988
rand_3NEP05MKI0_specification,NFP,True,2,0.566144102387447,0.6992772298924395,23.151999999999987
rand_3NJCAZUH8Y_specification,BL,False,0,0.25070337666085113,0.6204171449675316,46.0
rand_3NJCAZUH8Y_specification,BL,False,1,0.2921139692024627,0.6750961810976894,58.0
rand_3NJCAZUH8Y_specification,BL,False,2,0.33666686064604173,0.6798207527661864,70.0
rand_3NJCAZUH8Y_specification,NFP,False,0,0.5608775708592213,0.7141939798980068,3.2900000000000205
rand_3NJCAZUH8Y_specification,NFP,False,1,0.526735653004187,0.6476050289181933,11.03200000000001
rand_3NJCAZUH8Y_specification,NFP,False,2,0.4706851904806828,0.5972936760231402,7.384999999999991
rand_3NJCAZUH8Y_specification,BL,True,0,0.0,0.0,0.0
rand_3NJCAZUH8Y_specification,BL,True,1,0.23317088884988854,0.5360994110601165,14.0
rand_3NJCAZUH8Y_specification,BL,True,2,0.24048552353656433,0.6418031534349344,18.0
rand_3NJCAZUH8Y_specification,NFP,True,0,0.5893772061020547,0.6760513293041932,30.233999999999995
rand_3NJCAZUH8Y_specification,NFP,True,1,0.49848876524075836,0.652837435467469,21.408999999999992
rand_3NJCAZUH8Y_specification,NFP,True,2,0.5634292337051606,0.6475611475939881,36.647000000000006
rand_3NLA679VJF_specification,BL,False,0,0.32488088894052797,0.6519548579886213,80.0
rand_3NLA679VJF_specification,BL,False,1,0.34211489471275464,0.6333859560909139,94.0
rand_3NLA679VJF_specification,BL,False,2,0.37291499170235615,0.736969310849024,80.0
rand_3NLA679VJF_specification,NFP,False,0,0.4116414156323287,0.5566909550465086,29.94399999999999
rand_3NLA679VJF_specification,NFP,False,1,0.48939496841310137,0.6884120819859827,44.652
rand_3NLA679VJF_specification,NFP,False,2,0.4780596321746775,0.6571067831497369,30.436999999999998
rand_3NLA679VJF_specification,BL,True,0,0.5295984501310338,0.6773712189993569,106.0
rand_3NLA679VJF_specification,BL,True,1,0.5196238701536444,0.688604701650083,106.0
rand_3NLA679VJF_specification,BL,True,2,0.5134926955201421,0.6899829741376633,106.0
rand_3NLA679VJF_specification,NFP,True,0,0.5261323460469803,0.6387819950566864,51.67099999999999
rand_3NLA679VJF_specification,NFP,True,1,0.5070150439248653,0.6193062198209474,63.391000000000005
rand_3NLA679VJF_specification,NFP,True,2,0.5353889059509762,0.6293831387446593,24.70299999999999
rand_3NO2HOEP2T_specification,BL,False,0,0.5969580124517133,0.8294773634912787,48.0
rand_3NO2HOEP2T_specification,BL,False,1,0.3499225845756706,0.795387111076226,48.0
rand_3NO2HOEP2T_specification,BL,False,2,0.4372325202243489,0.7598205479462506,66.0
rand_3NO2HOEP2T_specification,NFP,False,0,0.6263068516808306,0.7622420328588774,42.637
rand_3NO2HOEP2T_specification,NFP,False,1,0.5503053475887782,0.7984449838169656,29.652
rand_3NO2HOEP2T_specification,NFP,False,2,0.5708622233454107,0.6870413956296733,10.435999999999979
rand_3NO2HOEP2T_specification,BL,True,0,0.0,0.0,0.0
rand_3NO2HOEP2T_specification,BL,True,1,0.30073854703781117,0.7464336411062835,26.0
rand_3NO2HOEP2T_specification,BL,True,2,0.2946687662512407,0.7970668542876734,24.0
rand_3NO2HOEP2T_specification,NFP,True,0,0.6145039778876232,0.7383081405105908,81.267
rand_3NO2HOEP2T_specification,NFP,True,1,0.5349867505909367,0.6407602989810035,59.352999999999994
rand_3NO2HOEP2T_specification,NFP,True,2,0.6334116867459527,0.7839864614317349,54.66
rand_3O3ES1EI08_specification,BL,False,0,0.33195000058742524,0.5154353903807929,48.0
rand_3O3ES1EI08_specification,BL,False,1,0.26882973724821313,0.6107900882771167,32.0
rand_3O3ES1EI08_specification,BL,False,2,0.3093684641420916,0.3976754783514563,46.0
rand_3O3ES1EI08_specification,NFP,False,0,0.4669071673150828,0.5692599650278178,0.19400000000001683
rand_3O3ES1EI08_specification,NFP,False,1,0.43520414414702074,0.5935995567287302,0.617999999999995
rand_3O3ES1EI08_specification,NFP,False,2,0.4575079786062769,0.5935704598260471,23.75999999999999
rand_3O3ES1EI08_specification,BL,True,0,0.0,0.0,0.0
rand_3O3ES1EI08_specification,BL,True,1,0.0,0.0,0.0
rand_3O3ES1EI08_specification,BL,True,2,0.0,0.0,0.0
rand_3O3ES1EI08_specification,NFP,True,0,0.4904412052193748,0.5902973868434782,24.816000000000003
rand_3O3ES1EI08_specification,NFP,True,1,0.5229182905462619,0.5971103779281953,33.013000000000005
rand_3O3ES1EI08_specification,NFP,True,2,0.5828822105928743,0.641862748741768,3.438999999999993
rand_3O6NDT95XY_specification,BL,False,0,0.35150275670788445,0.6777507446619746,24.0
rand_3O6NDT95XY_specification,BL,False,1,0.35147245246203707,0.6011108995714683,28.0
rand_3O6NDT95XY_specification,BL,False,2,0.3393912082088817,0.6632308430951501,24.0
rand_3O6NDT95XY_specification,NFP,False,0,0.5662683318735919,0.6813365135138894,17.230000000000004
rand_3O6NDT95XY_specification,NFP,False,1,0.4729868960988882,0.6793716092468415,9.899000000000001
rand_3O6NDT95XY_specification,NFP,False,2,0.5146854219368567,0.7479064242025039,7.2409999999999854
rand_3O6NDT95XY_specification,BL,True,0,0.0,0.0,0.0
rand_3O6NDT95XY_specification,BL,True,1,0.3819113033521332,0.5719109648516854,18.0
rand_3O6NDT95XY_specification,BL,True,2,0.3479341257765568,0.6079288150073378,6.0
rand_3O6NDT95XY_specification,NFP,True,0,0.5601617490114545,0.6917981831687545,3.6069999999999993
rand_3O6NDT95XY_specification,NFP,True,1,0.5386323985070215,0.6882914883724331,12.474999999999994
rand_3O6NDT95XY_specification,NFP,True,2,0.6054175483564292,0.738888860263287,33.044
rand_3PEK775TQV_specification,BL,False,0,0.7689178905302734,0.8042745486201226,96.0
rand_3PEK775TQV_specification,BL,False,1,0.7198979577899678,0.8650062367037243,96.0
rand_3PEK775TQV_specification,BL,False,2,0.4175146161852181,0.8723416164206677,50.0
rand_3PEK775TQV_specification,NFP,False,0,0.5569055772444288,0.7061119899070356,4.754000000000019
rand_3PEK775TQV_specification,NFP,False,1,0.5586072630048801,0.7230052949114235,5.165999999999997
rand_3PEK775TQV_specification,NFP,False,2,0.5845889961678978,0.7049781942009496,5.165999999999997
rand_3PEK775TQV_specification,BL,True,0,0.7733630903472896,0.8558064305378265,92.0
rand_3PEK775TQV_specification,BL,True,1,0.7175395013727883,0.7584812826650411,92.0
rand_3PEK775TQV_specification,BL,True,2,0.6125345115123455,0.7559677010415913,92.0
rand_3PEK775TQV_specification,NFP,True,0,0.5955367566511439,0.7661160005753749,14.320999999999998
rand_3PEK775TQV_specification,NFP,True,1,0.6440898759877725,0.7041974698974692,23.794999999999987
rand_3PEK775TQV_specification,NFP,True,2,0.6310140038542074,0.7821490829224058,21.387
rand_3PIV6QX2K8_specification,BL,False,0,0.39042874631664765,0.6674453240679729,36.0
rand_3PIV6QX2K8_specification,BL,False,1,0.0,0.0,0.0
rand_3PIV6QX2K8_specification,BL,False,2,0.0,0.0,0.0
rand_3PIV6QX2K8_specification,NFP,False,0,0.6230353684568279,0.7488625214509234,20.125
rand_3PIV6QX2K8_specification,NFP,False,1,0.5544840990542232,0.7047328527764419,8.685000000000002
rand_3PIV6QX2K8_specification,NFP,False,2,0.6005221924041918,0.7234724099853755,11.246999999999986
rand_3PIV6QX2K8_specification,BL,True,0,0.0,0.0,0.0
rand_3PIV6QX2K8_specification,BL,True,1,0.0,0.0,0.0
rand_3PIV6QX2K8_specification,BL,True,2,0.0,0.0,0.0
rand_3PIV6QX2K8_specification,NFP,True,0,0.6631714332248883,0.7562500669881214,27.488
rand_3PIV6QX2K8_specification,NFP,True,1,0.6319174666039945,0.7368169407034418,44.917
rand_3PIV6QX2K8_specification,NFP,True,2,0.6886490864450046,0.7652779795544493,55.117999999999995
rand_3PMR52UWHN_specification,BL,False,0,0.0,0.0,0.0
rand_3PMR52UWHN_specification,BL,False,1,0.0,0.0,0.0
rand_3PMR52UWHN_specification,BL,False,2,0.0,0.0,0.0
rand_3PMR52UWHN_specification,NFP,False,0,0.0,0.0,0.0
rand_3PMR52UWHN_specification,NFP,False,1,0.0,0.0,-9.284999999999997
rand_3PMR52UWHN_specification,NFP,False,2,0.0,0.0,-9.284999999999997
rand_3PMR52UWHN_specification,BL,True,0,0.0,0.0,0.0
rand_3PMR52UWHN_specification,BL,True,1,0.0,0.0,0.0
rand_3PMR52UWHN_specification,BL,True,2,0.0,0.0,0.0
rand_3PMR52UWHN_specification,NFP,True,0,0.0,0.0,0.0
rand_3PMR52UWHN_specification,NFP,True,1,0.0,0.0,0.0
rand_3PMR52UWHN_specification,NFP,True,2,0.0,0.0,0.0
rand_3Q1TNL7ED8_specification,BL,False,0,0.30974253530968077,0.8209457704179918,36.0
rand_3Q1TNL7ED8_specification,BL,False,1,0.30476716172976454,0.7960178774091156,36.0
rand_3Q1TNL7ED8_specification,BL,False,2,0.44532171645856117,0.7773605902523604,36.0
rand_3Q1TNL7ED8_specification,NFP,False,0,0.5951377645632586,0.8234218188635258,73.639
rand_3Q1TNL7ED8_specification,NFP,False,1,0.6139551386411248,0.7855346243014395,75.116
rand_3Q1TNL7ED8_specification,NFP,False,2,0.5951377645632586,0.8234218188635258,73.639
rand_3Q1TNL7ED8_specification,BL,True,0,0.26799898925092863,0.7634750316480381,34.0
rand_3Q1TNL7ED8_specification,BL,True,1,0.19197147633210948,0.7459111314954416,10.0
rand_3Q1TNL7ED8_specification,BL,True,2,0.24956509880567723,0.7517984566813237,34.0
rand_3Q1TNL7ED8_specification,NFP,True,0,0.6026946878208992,0.7733080948775762,85.695
rand_3Q1TNL7ED8_specification,NFP,True,1,0.5835841929143682,0.7580052440330378,87.94
rand_3Q1TNL7ED8_specification,NFP,True,2,0.543439570707485,0.7774771311391968,91.22
rand_3Q47520F48_specification,BL,False,0,0.6698582001938493,0.848439378964185,96.0
rand_3Q47520F48_specification,BL,False,1,0.7708128312694704,0.7936917315991048,96.0
rand_3Q47520F48_specification,BL,False,2,0.513819171739873,0.7478055215897255,56.0
rand_3Q47520F48_specification,NFP,False,0,0.6049260181978185,0.7990198857018462,17.686999999999983
rand_3Q47520F48_specification,NFP,False,1,0.5716027400415651,0.692025338657048,10.822999999999979
rand_3Q47520F48_specification,NFP,False,2,0.6081597800072676,0.715940631919107,11.625
rand_3Q47520F48_specification,BL,True,0,0.7477821875700001,0.76276074425332,94.0
rand_3Q47520F48_specification,BL,True,1,0.7427482725206829,0.8040695473336315,94.0
rand_3Q47520F48_specification,BL,True,2,0.786895117530691,0.8337828164345471,94.0
rand_3Q47520F48_specification,NFP,True,0,0.7756688057893478,0.8758299983480302,33.67599999999999
rand_3Q47520F48_specification,NFP,True,1,0.8292148468449777,0.8948964445671137,52.822
rand_3Q47520F48_specification,NFP,True,2,0.758393045323475,0.8323523915596766,31.254000000000005
rand_3R1WNNCX6K_specification,BL,False,0,0.3141100537303715,0.6652428217607861,12.0
rand_3R1WNNCX6K_specification,BL,False,1,0.4138889238819152,0.714738101953375,42.0
rand_3R1WNNCX6K_specification,BL,False,2,0.4366647893018815,0.64099907147113,48.0
rand_3R1WNNCX6K_specification,NFP,False,0,0.5709525835810904,0.6557574097707299,1.5480000000000018
rand_3R1WNNCX6K_specification,NFP,False,1,0.4885131969445416,0.6118581890030412,0.15699999999998226
rand_3R1WNNCX6K_specification,NFP,False,2,0.5360958875562012,0.6131466269634304,1.796999999999997
rand_3R1WNNCX6K_specification,BL,True,0,0.48373045738007847,0.6662151124220049,38.0
rand_3R1WNNCX6K_specification,BL,True,1,0.40658642774604026,0.6523431212766441,20.0
rand_3R1WNNCX6K_specification,BL,True,2,0.4442793551312353,0.6960581367191331,30.0
rand_3R1WNNCX6K_specification,NFP,True,0,0.6110410880742674,0.6992003662022059,1.2309999999999945
rand_3R1WNNCX6K_specification,NFP,True,1,0.5900838062908481,0.6820360160602725,6.031000000000006
rand_3R1WNNCX6K_specification,NFP,True,2,0.6123330837340596,0.7008213949522911,2.26400000000001
rand_3R8JB1W3P1_specification,BL,False,0,0.0,0.0,0.0
rand_3R8JB1W3P1_specification,BL,False,1,0.0,0.0,0.0
rand_3R8JB1W3P1_specification,BL,False,2,0.0,0.0,0.0
rand_3R8JB1W3P1_specification,NFP,False,0,0.0,0.0,0.0
rand_3R8JB1W3P1_specification,NFP,False,1,0.0,0.0,-19.829000000000008
rand_3R8JB1W3P1_specification,NFP,False,2,0.0,0.0,0.0
rand_3R8JB1W3P1_specification,BL,True,0,0.0,0.0,0.0
rand_3R8JB1W3P1_specification,BL,True,1,0.5303792538496871,0.8264154603364612,38.0
rand_3R8JB1W3P1_specification,BL,True,2,0.5300412405381357,0.8685586381665623,28.0
rand_3R8JB1W3P1_specification,NFP,True,0,0.5272393536536275,0.7134596020992869,5.310000000000002
rand_3R8JB1W3P1_specification,NFP,True,1,0.5112729055802543,0.7687885309149234,12.11699999999999
rand_3R8JB1W3P1_specification,NFP,True,2,0.5441411360160008,0.7723464992490588,12.11699999999999
rand_3SA4C3I2T2_specification,BL,False,0,0.40646471518521304,0.7127921987217529,58.0
rand_3SA4C3I2T2_specification,BL,False,1,0.40978801984593066,0.7386251680945198,60.0
rand_3SA4C3I2T2_specification,BL,False,2,0.4240359526704187,0.7086280249605504,60.0
rand_3SA4C3I2T2_specification,NFP,False,0,0.5251335255274806,0.6765121623923503,20.823999999999998
rand_3SA4C3I2T2_specification,NFP,False,1,0.5024476834400858,0.6262181407768547,12.018
rand_3SA4C3I2T2_specification,NFP,False,2,0.4817757038513553,0.7013186820854415,31.633999999999986
rand_3SA4C3I2T2_specification,BL,True,0,0.0,0.0,0.0
rand_3SA4C3I2T2_specification,BL,True,1,0.0,0.0,0.0
rand_3SA4C3I2T2_specification,BL,True,2,0.4189484954020092,0.6695813554856956,56.0
rand_3SA4C3I2T2_specification,NFP,True,0,0.5764239160395094,0.764827948774779,34.968999999999994
rand_3SA4C3I2T2_specification,NFP,True,1,0.6649441338671556,0.751423155587531,28.820999999999998
rand_3SA4C3I2T2_specification,NFP,True,2,0.6340919798829883,0.8173058467539189,49.574
rand_3SO4WIR3E2_specification,BL,False,0,0.3234569567284721,0.6084782822917197,86.0
rand_3SO4WIR3E2_specification,BL,False,1,0.32850596524981673,0.6801699921839,86.0
rand_3SO4WIR3E2_specification,BL,False,2,0.3624167582391844,0.5696653481550901,86.0
rand_3SO4WIR3E2_specification,NFP,False,0,0.5390208159851596,0.6492524512524197,12.162999999999997
rand_3SO4WIR3E2_specification,NFP,False,1,0.6271690713534044,0.7158460219448409,2.975999999999999
rand_3SO4WIR3E2_specification,NFP,False,2,0.5985333010476253,0.6887681130091177,11.668000000000006
rand_3SO4WIR3E2_specification,BL,True,0,0.2930753546919373,0.6265183292455547,64.0
rand_3SO4WIR3E2_specification,BL,True,1,0.3181937565865389,0.6507343117782205,70.0
rand_3SO4WIR3E2_specification,BL,True,2,0.2225961496424498,0.6387881473415732,40.0
rand_3SO4WIR3E2_specification,NFP,True,0,0.5860711789146829,0.6836438179653419,8.00399999999999
rand_3SO4WIR3E2_specification,NFP,True,1,0.6360399786253643,0.6827744273780478,19.948999999999998
rand_3SO4WIR3E2_specification,NFP,True,2,0.6418559889710824,0.7188928379669457,12.123000000000005
rand_3SVCRTSEGG_specification,BL,False,0,0.47711386280390206,0.7047953929565652,78.0
rand_3SVCRTSEGG_specification,BL,False,1,0.7176648438311736,0.8140153169663171,72.0
rand_3SVCRTSEGG_specification,BL,False,2,0.5371121515041546,0.7162634098323569,72.0
rand_3SVCRTSEGG_specification,NFP,False,0,0.6614622285963929,0.7963391110331915,8.953000000000003
rand_3SVCRTSEGG_specification,NFP,False,1,0.48044791769002637,0.7375262059748326,19.724999999999994
rand_3SVCRTSEGG_specification,NFP,False,2,0.49642495713240054,0.638856628762125,30.248999999999995
rand_3SVCRTSEGG_specification,BL,True,0,0.6439700985899229,0.7745068607471725,98.0
rand_3SVCRTSEGG_specification,BL,True,1,0.6208097643477982,0.6814805761928089,96.0
rand_3SVCRTSEGG_specification,BL,True,2,0.6302184085152556,0.7247943835324853,96.0
rand_3SVCRTSEGG_specification,NFP,True,0,0.428751371137836,0.6013749951394336,20.891999999999996
rand_3SVCRTSEGG_specification,NFP,True,1,0.560849592201092,0.6622451061584994,37.40299999999999
rand_3SVCRTSEGG_specification,NFP,True,2,0.6563044895442173,0.7422221016256224,50.747
rand_3SXGFM7CM0_specification,BL,False,0,0.43519686702945165,0.5898000934599172,86.0
rand_3SXGFM7CM0_specification,BL,False,1,0.43138241720830695,0.6272081959670979,86.0
rand_3SXGFM7CM0_specification,BL,False,2,0.5410995137010227,0.5954029707627777,108.0
rand_3SXGFM7CM0_specification,NFP,False,0,0.49366229533188494,0.6454441268186313,76.252
rand_3SXGFM7CM0_specification,NFP,False,1,0.47562031214255146,0.6677265893343571,74.929
rand_3SXGFM7CM0_specification,NFP,False,2,0.4909579651203335,0.6334474912523272,76.896
rand_3SXGFM7CM0_specification,BL,True,0,0.26718493042335056,0.5651625606861332,84.0
rand_3SXGFM7CM0_specification,BL,True,1,0.34476445166272585,0.5546878271387857,84.0
rand_3SXGFM7CM0_specification,BL,True,2,0.28146373931757873,0.5480006323232242,86.0
rand_3SXGFM7CM0_specification,NFP,True,0,0.534040073806022,0.7409520674883889,87.053
rand_3SXGFM7CM0_specification,NFP,True,1,0.5003147795284756,0.6941229619939998,80.757
rand_3SXGFM7CM0_specification,NFP,True,2,0.5459161303015873,0.7250744857651583,101.358
rand_3T2IO849QH_specification,BL,False,0,0.4215657855107389,0.6162798961043041,102.0
rand_3T2IO849QH_specification,BL,False,1,0.4404698882032938,0.6660255279134594,90.0
rand_3T2IO849QH_specification,BL,False,2,0.3759939582868153,0.7166578063761464,102.0
rand_3T2IO849QH_specification,NFP,False,0,0.5334136725422413,0.6241140528256551,42.234999999999985
rand_3T2IO849QH_specification,NFP,False,1,0.4303475216891524,0.6634045792330098,8.121999999999986
rand_3T2IO849QH_specification,NFP,False,2,0.5907113749165274,0.6900938943840197,40.43599999999999
rand_3T2IO849QH_specification,BL,True,0,0.3890466980227784,0.6788008471358561,98.0
rand_3T2IO849QH_specification,BL,True,1,0.294819305792732,0.6820760432876252,86.0
rand_3T2IO849QH_specification,BL,True,2,0.38746004600815864,0.6786293387767736,98.0
rand_3T2IO849QH_specification,NFP,True,0,0.5217876100481761,0.6448739803632775,59.885999999999996
rand_3T2IO849QH_specification,NFP,True,1,0.5525147517576584,0.6951768645323344,71.152
rand_3T2IO849QH_specification,NFP,True,2,0.6817319224714198,0.7578025420442878,31.727000000000004
rand_3T332IGW7Y_specification,BL,False,0,0.6072501113452027,0.7133552492092609,86.0
rand_3T332IGW7Y_specification,BL,False,1,0.5273566538807125,0.7175875402062442,86.0
rand_3T332IGW7Y_specification,BL,False,2,0.5207338826498269,0.6989190865973397,86.0
rand_3T332IGW7Y_specification,NFP,False,0,0.5347953891858945,0.6563263965482738,43.06100000000001
rand_3T332IGW7Y_specification,NFP,False,1,0.6296876265418394,0.7291527337936305,19.914
rand_3T332IGW7Y_specification,NFP,False,2,0.44719103878429345,0.6299905612563744,12.277000000000001
rand_3T332IGW7Y_specification,BL,True,0,0.3206766891627556,0.6793664096091331,38.0
rand_3T332IGW7Y_specification,BL,True,1,0.0,0.0,0.0
rand_3T332IGW7Y_specification,BL,True,2,0.2870849100177836,0.692080823010926,26.0
rand_3T332IGW7Y_specification,NFP,True,0,0.5660506348156911,0.6521588335396703,30.05000000000001
rand_3T332IGW7Y_specification,NFP,True,1,0.6619462891058402,0.7448221325888129,59.169
rand_3T332IGW7Y_specification,NFP,True,2,0.5940902045275639,0.6935341702833059,34.59
rand_3TJXPEM7V2_specification,BL,False,0,0.7696075154389241,0.8746945094420755,50.0
rand_3TJXPEM7V2_specification,BL,False,1,0.6283409731412279,0.8627078399628981,50.0
rand_3TJXPEM7V2_specification,BL,False,2,0.798308839263585,0.9536394593406281,72.0
rand_3TJXPEM7V2_specification,NFP,False,0,0.6065131176263447,0.8274242677652754,17.272999999999996
rand_3TJXPEM7V2_specification,NFP,False,1,0.6044787068580096,0.8680020313113211,54.543000000000006
rand_3TJXPEM7V2_specification,NFP,False,2,0.6044787068580096,0.8680020313113211,54.543000000000006
rand_3TJXPEM7V2_specification,BL,True,0,0.43390785219530303,0.8084144658855897,48.0
rand_3TJXPEM7V2_specification,BL,True,1,0.44109291687371227,0.849712112295551,48.0
rand_3TJXPEM7V2_specification,BL,True,2,0.40564301512647855,0.8768028955481776,56.0
rand_3TJXPEM7V2_specification,NFP,True,0,0.5061147816374221,0.7429057352008755,46.316
rand_3TJXPEM7V2_specification,NFP,True,1,0.6717754053770466,0.842171110534287,70.731
rand_3TJXPEM7V2_specification,NFP,True,2,0.5061147816374221,0.7429057352008755,46.316
rand_3V8VJJ5GXL_specification,BL,False,0,0.2720267663963564,0.6144147591801128,42.0
rand_3V8VJJ5GXL_specification,BL,False,1,0.2602342123419972,0.6277422863167517,36.0
rand_3V8VJJ5GXL_specification,BL,False,2,0.2882725235234463,0.6748434498664586,48.0
rand_3V8VJJ5GXL_specification,NFP,False,0,0.5286114870071237,0.6550556965848289,0.6580000000000155
rand_3V8VJJ5GXL_specification,NFP,False,1,0.5609936426852297,0.6796599986666977,15.49600000000001
rand_3V8VJJ5GXL_specification,NFP,False,2,0.6361724332684069,0.7463674884594487,22.264999999999986
rand_3V8VJJ5GXL_specification,BL,True,0,0.417053094629835,0.6782672030686899,62.0
rand_3V8VJJ5GXL_specification,BL,True,1,0.3772010044328807,0.6291599616538193,54.0
rand_3V8VJJ5GXL_specification,BL,True,2,0.2795710642392374,0.6583728219732249,24.0
rand_3V8VJJ5GXL_specification,NFP,True,0,0.5886903610787853,0.7093716310114347,39.263000000000005
rand_3V8VJJ5GXL_specification,NFP,True,1,0.5985180397756511,0.7091853857809428,34.539
rand_3V8VJJ5GXL_specification,NFP,True,2,0.5846674952202364,0.6578704798480753,1.2939999999999827
rand_3VR3D7FSY2_specification,BL,False,0,0.49979523895475997,0.6187560448865438,88.0
rand_3VR3D7FSY2_specification,BL,False,1,0.5032995615718343,0.6554958616586235,88.0
rand_3VR3D7FSY2_specification,BL,False,2,0.45370632307804015,0.6694091523742443,88.0
rand_3VR3D7FSY2_specification,NFP,False,0,0.5085029316348713,0.6152777988477994,50.887
rand_3VR3D7FSY2_specification,NFP,False,1,0.656907310073566,0.7437676225574926,62.95099999999999
rand_3VR3D7FSY2_specification,NFP,False,2,0.5881549138973738,0.71524778775647,25.376000000000005
rand_3VR3D7FSY2_specification,BL,True,0,0.32001772286648883,0.5824485446756337,68.0
rand_3VR3D7FSY2_specification,BL,True,1,0.26223725898286904,0.5890779362179873,50.0
rand_3VR3D7FSY2_specification,BL,True,2,0.39687384753354465,0.6275870396384754,82.0
rand_3VR3D7FSY2_specification,NFP,True,0,0.5503029143578159,0.6190987929837539,57.277
rand_3VR3D7FSY2_specification,NFP,True,1,0.5220659326488779,0.670129113676676,43.38799999999999
rand_3VR3D7FSY2_specification,NFP,True,2,0.6026047815626435,0.682321608921754,55.56700000000001
rand_3VVEOIHDZD_specification,BL,False,0,0.25144242038890185,0.5913536968856207,58.0
rand_3VVEOIHDZD_specification,BL,False,1,0.22831398657736382,0.6375677197118282,50.0
rand_3VVEOIHDZD_specification,BL,False,2,0.2568359557163958,0.5707171837146984,60.0
rand_3VVEOIHDZD_specification,NFP,False,0,0.5801309964699857,0.6454457211963979,3.951999999999998
rand_3VVEOIHDZD_specification,NFP,False,1,0.5516485419024594,0.6579053656132814,34.417
rand_3VVEOIHDZD_specification,NFP,False,2,0.6042357084500979,0.678117606573878,15.132000000000005
rand_3VVEOIHDZD_specification,BL,True,0,0.34609721770226803,0.5901011477977565,64.0
rand_3VVEOIHDZD_specification,BL,True,1,0.28665104096914773,0.5899862109370192,48.0
rand_3VVEOIHDZD_specification,BL,True,2,0.2266500830370664,0.5644353636027023,24.0
rand_3VVEOIHDZD_specification,NFP,True,0,0.5624913759634802,0.6339915778140711,29.628
rand_3VVEOIHDZD_specification,NFP,True,1,0.544516048598446,0.6568715748600262,46.504999999999995
rand_3VVEOIHDZD_specification,NFP,True,2,0.5868762165242644,0.635127663854398,25.84299999999999
rand_3W3DXKRE0V_specification,BL,False,0,0.465964654934957,0.6262362555811342,116.0
rand_3W3DXKRE0V_specification,BL,False,1,0.32815814869604426,0.5394777400916964,92.0
rand_3W3DXKRE0V_specification,BL,False,2,0.33499416680845795,0.5689458168544126,92.0
rand_3W3DXKRE0V_specification,NFP,False,0,0.5186133162885012,0.6470446924139815,81.125
rand_3W3DXKRE0V_specification,NFP,False,1,0.35580991997975875,0.5529551071305916,15.613
rand_3W3DXKRE0V_specification,NFP,False,2,0.4813083008385342,0.6091177361150538,58.11699999999999
rand_3W3DXKRE0V_specification,BL,True,0,0.5275705550784773,0.6148757697915416,112.0
rand_3W3DXKRE0V_specification,BL,True,1,0.5312671131724136,0.6286288346083578,112.0
rand_3W3DXKRE0V_specification,BL,True,2,0.5663416051474458,0.6737883951453624,114.0
rand_3W3DXKRE0V_specification,NFP,True,0,0.47161041962206673,0.610671187728736,51.206999999999994
rand_3W3DXKRE0V_specification,NFP,True,1,0.4626316987568333,0.6111108612972681,62.93000000000001
rand_3W3DXKRE0V_specification,NFP,True,2,0.4851292857253079,0.6611808281644079,52.34299999999999
rand_3WE35GMQ8C_specification,BL,False,0,0.4067613489207213,0.6459315775180274,72.0
